R_mean,G_mean,B_mean,R_std,G_std,B_std,H_mean,S_mean,V_mean,L_mean,A_mean,B_lab_mean,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_energy,GLCM_correlation,LBP_bin00,LBP_bin01,LBP_bin02,LBP_bin03,LBP_bin04,LBP_bin05,LBP_bin06,LBP_bin07,LBP_bin08,LBP_bin09,LBP_bin10,LBP_bin11,LBP_bin12,LBP_bin13,LBP_bin14,LBP_bin15,LBP_bin16,LBP_bin17,LBP_bin18,LBP_bin19,LBP_bin20,LBP_bin21,LBP_bin22,LBP_bin23,LBP_bin24,LBP_bin25,LBP_entropy,Sharpness,Edge_density,label
0.8821155024509758,0.8478324142156933,0.8814453124999934,0.025387544914177294,0.03488971930027343,0.02663578272283976,0.8246527777777778,0.04284237132352941,0.8852405024509804,0.8732651654411765,0.5200520833333333,0.4900658700980392,62.194572710718035,3.4802614464099944,0.5706257964619565,0.32669317489063604,0.4859748266240145,0.0693359375,0.046875,0.0283203125,0.0078125,0.005859375,0.00390625,0.0048828125,0.0068359375,0.0029296875,0.009765625,0.005859375,0.0126953125,0.0087890625,0.041015625,0.00390625,0.0400390625,0.00390625,0.048828125,0.00390625,0.01953125,0.013671875,0.0068359375,0.017578125,0.0263671875,0.1396484375,0.4208984375,3.1978300087672635,339.16915798187256,0.0634765625,0
0.899310661764705,0.8411994485294113,0.8711933210784306,0.10834860647920035,0.1403887660159971,0.11531463060977984,0.7469184027777778,0.07302006740196078,0.9000765931372549,0.8710477941176471,0.5277841605392157,0.4945235906862745,971.4611244797175,23.102952653486177,0.053210579224698615,0.02722560236994664,0.5606781372977738,0.115234375,0.0791015625,0.015625,0.0068359375,0.0048828125,0.00390625,0.0068359375,0.001953125,0.0068359375,0.0048828125,0.001953125,0.0048828125,0.01171875,0.0244140625,0.0029296875,0.0126953125,0.00390625,0.0029296875,0.0068359375,0.0087890625,0.0048828125,0.0107421875,0.0126953125,0.03515625,0.03515625,0.57421875,2.531458589952784,8445.441524505615,0.349609375,0
0.4787951899509804,0.2777765012254909,0.4279373468137257,0.22014246170432678,0.19429807715019914,0.1799685343668718,0.8588921440972223,0.4961703431372549,0.48778339460784315,0.36801470588235297,0.6117685355392157,0.4514514399509804,2698.9229318418797,38.066239594173446,0.029708814571672057,0.023974493791861735,0.46257589697365686,0.1015625,0.033203125,0.0234375,0.0205078125,0.0107421875,0.0107421875,0.009765625,0.005859375,0.0029296875,0.0048828125,0.0087890625,0.0107421875,0.0107421875,0.0234375,0.0078125,0.005859375,0.009765625,0.009765625,0.0078125,0.0048828125,0.005859375,0.0048828125,0.0166015625,0.037109375,0.0615234375,0.55078125,2.7765279902677946,17649.239439964294,0.3583984375,0
0.5392769607843145,0.35656020220588264,0.4975260416666662,0.24834932242975197,0.23798176848408528,0.2164531565187259,0.8627170138888889,0.42753140318627453,0.5485409007352942,0.43948759191176473,0.6013556985294117,0.4531173406862745,4220.958799427752,48.38090205515185,0.026624302842742538,0.023459005874561317,0.42321491473556466,0.107421875,0.044921875,0.025390625,0.015625,0.0126953125,0.0087890625,0.0078125,0.0107421875,0.0107421875,0.0048828125,0.005859375,0.0087890625,0.005859375,0.01171875,0.009765625,0.00390625,0.0029296875,0.013671875,0.001953125,0.0107421875,0.0107421875,0.0185546875,0.0205078125,0.044921875,0.068359375,0.5126953125,2.9154060713275776,25264.937476158142,0.404296875,0
0.7712201286764698,0.5391850490196067,0.6339728860294118,0.1728879340074464,0.22147716916295448,0.19405693420148626,0.9142523871527778,0.32993642769607845,0.7712699142156862,0.6357804840686274,0.6056564031862746,0.4895143995098039,2586.2114496618533,38.11163501560944,0.029294943788561338,0.023762145487112744,0.5410591863759359,0.1005859375,0.0439453125,0.0361328125,0.0166015625,0.009765625,0.01171875,0.0078125,0.0087890625,0.01171875,0.0087890625,0.009765625,0.0087890625,0.0068359375,0.013671875,0.0068359375,0.0107421875,0.001953125,0.0107421875,0.009765625,0.0146484375,0.015625,0.021484375,0.0107421875,0.0205078125,0.056640625,0.525390625,2.934286274614147,15869.789657592773,0.3779296875,0
0.8562729779411762,0.7632889093137244,0.8128867953431372,0.17376253276726092,0.2065503398425175,0.17590950951959675,0.7798828125,0.13179381127450981,0.8578393075980392,0.8059666053921568,0.5443857230392157,0.48913526348039216,2117.668867065578,29.74333376690978,0.07884726965180902,0.030254950596867454,0.5857747496818849,0.1015625,0.0751953125,0.0146484375,0.005859375,0.0068359375,0.00390625,0.0068359375,0.00390625,0.01171875,0.0078125,0.009765625,0.00390625,0.001953125,0.0048828125,0.00390625,0.0068359375,0.001953125,0.017578125,0.0087890625,0.009765625,0.0087890625,0.013671875,0.015625,0.02734375,0.0517578125,0.5751953125,2.576972112198226,14218.98913192749,0.283203125,0
0.6056870404411759,0.39483379289215764,0.5251225490196084,0.2283357412839333,0.2280596048355606,0.20826624496497473,0.8929253472222223,0.40323988970588237,0.6061427696078432,0.4873621323529412,0.6080346200980392,0.46508501838235294,3108.127869732105,42.019486537461766,0.026552061427829187,0.02354694280799139,0.5250749729503997,0.099609375,0.0498046875,0.025390625,0.0166015625,0.0107421875,0.009765625,0.005859375,0.00390625,0.009765625,0.0048828125,0.005859375,0.0068359375,0.005859375,0.0126953125,0.005859375,0.0087890625,0.0078125,0.0146484375,0.01171875,0.0087890625,0.0078125,0.009765625,0.0107421875,0.033203125,0.0615234375,0.5517578125,2.7653661365616435,20709.240180015564,0.3857421875,0
0.47621017156862727,0.2945427389705893,0.4365119485294119,0.2423839768965938,0.22684816504883737,0.2088673679479797,0.8587510850694444,0.48452818627450983,0.4871668198529412,0.3758655024509804,0.6027994791666667,0.45211014093137253,3086.864846188925,40.08366122528693,0.03699031701465389,0.02382474387025668,0.5424350407091166,0.0810546875,0.0498046875,0.033203125,0.0234375,0.0185546875,0.0068359375,0.0107421875,0.009765625,0.0068359375,0.005859375,0.0087890625,0.009765625,0.0087890625,0.0087890625,0.00390625,0.0107421875,0.0078125,0.0234375,0.005859375,0.005859375,0.0146484375,0.015625,0.021484375,0.03515625,0.060546875,0.5126953125,3.009638355923798,18062.738646507263,0.380859375,0
0.7051393995098039,0.5361825980392155,0.646369485294117,0.17705645727311312,0.18879190316288214,0.16015597307765758,0.8805284288194445,0.2646484375,0.7060929840686274,0.614782475490196,0.5854817708333333,0.468374693627451,1761.326864919382,31.48620414932415,0.03836762812751153,0.024073448626880066,0.590364736902508,0.10546875,0.04296875,0.0380859375,0.015625,0.013671875,0.0087890625,0.0029296875,0.00390625,0.009765625,0.0048828125,0.0078125,0.0078125,0.013671875,0.029296875,0.0126953125,0.021484375,0.009765625,0.0146484375,0.0185546875,0.021484375,0.0107421875,0.0166015625,0.0078125,0.0263671875,0.05078125,0.484375,3.122773338117326,9225.416000366211,0.37109375,0
0.9181142769607862,0.8470205269607851,0.8807100183823525,0.09034343854377001,0.12115170928607809,0.10288493973792838,0.7668348524305556,0.08404564950980392,0.9195427389705882,0.8797411151960784,0.5326669730392157,0.49463082107843137,1032.002715270558,22.212230098855482,0.0679694970746602,0.029438732233999,0.366994490026096,0.1025390625,0.0849609375,0.0224609375,0.0087890625,0.00390625,0.0009765625,0.0,0.0087890625,0.00390625,0.0029296875,0.0029296875,0.0048828125,0.005859375,0.0185546875,0.0029296875,0.0126953125,0.001953125,0.0009765625,0.0009765625,0.01171875,0.0,0.005859375,0.0078125,0.0322265625,0.0390625,0.6123046875,2.2822363534182086,8196.5859375,0.330078125,0
0.8763135723039153,0.8376493566176543,0.8743489583333266,0.057317102511106624,0.0960637087034454,0.06615970618080286,0.8202094184027777,0.05091911764705882,0.8788985906862745,0.8651884191176471,0.522686887254902,0.4888633578431373,290.47396917273755,7.260617195629579,0.4182097817419742,0.18169601761172174,0.6793304506157913,0.0703125,0.0556640625,0.0263671875,0.0068359375,0.0146484375,0.0078125,0.0048828125,0.0078125,0.0087890625,0.0107421875,0.0068359375,0.01171875,0.0048828125,0.0283203125,0.0029296875,0.0224609375,0.0087890625,0.01953125,0.0068359375,0.0126953125,0.0126953125,0.017578125,0.0283203125,0.025390625,0.0537109375,0.5234375,2.9883996949603233,1724.8999242782593,0.0693359375,0
0.9329580269607886,0.8586435355392094,0.9260569852941217,0.05233555151623508,0.08742469115058309,0.058148264849454255,0.8267306857638889,0.0849264705882353,0.936328125,0.8939874387254902,0.5395067401960785,0.47846200980392156,343.4782859651408,10.830214295005234,0.20448852227206915,0.06340096798579246,0.5300289739717555,0.0849609375,0.0595703125,0.0224609375,0.009765625,0.0107421875,0.0048828125,0.009765625,0.0087890625,0.0107421875,0.0087890625,0.013671875,0.0087890625,0.0107421875,0.0234375,0.0146484375,0.01953125,0.0078125,0.009765625,0.0078125,0.0126953125,0.0107421875,0.0107421875,0.009765625,0.0146484375,0.021484375,0.5732421875,2.766930444778336,2311.9213247299194,0.2080078125,0
0.7379710477941173,0.48980928308823507,0.7622051164215675,0.17179278295459285,0.18087816157026268,0.1541921185699184,0.8205403645833333,0.39075903799019607,0.7751761642156862,0.6090916053921569,0.6436925551470588,0.39887408088235293,2373.8484813996224,38.47559508324733,0.02750361741334285,0.023696910658363483,0.40593267883662965,0.0908203125,0.0576171875,0.025390625,0.0126953125,0.005859375,0.0048828125,0.0126953125,0.0068359375,0.00390625,0.001953125,0.001953125,0.0048828125,0.0009765625,0.0107421875,0.0009765625,0.01171875,0.00390625,0.0029296875,0.0029296875,0.0068359375,0.0087890625,0.009765625,0.0146484375,0.033203125,0.0478515625,0.615234375,2.3933562423702583,20701.41366481781,0.3779296875,0
0.4427236519607842,0.2825712316176476,0.4497051164215695,0.18683049641866742,0.18536218093014392,0.1712602581507359,0.8267740885416667,0.4401922487745098,0.45894990808823527,0.36178385416666664,0.6008808210784313,0.43327588848039217,2105.285826938123,33.271892885016186,0.03429097639410127,0.02472248490957164,0.5233776271738505,0.099609375,0.0283203125,0.0439453125,0.02734375,0.017578125,0.0166015625,0.0078125,0.0126953125,0.0048828125,0.0009765625,0.0048828125,0.0087890625,0.005859375,0.017578125,0.005859375,0.005859375,0.0107421875,0.009765625,0.005859375,0.0126953125,0.009765625,0.0107421875,0.017578125,0.0361328125,0.0595703125,0.5185546875,2.9337357787826246,9003.8857421875,0.3681640625,0
0.6041207107843132,0.4531441482843145,0.5730353860294114,0.26215940398007614,0.26680267651030404,0.2377815835476423,0.8498263888888888,0.33418734681372547,0.6139437806372549,0.5237745098039216,0.5838771446078431,0.4592026654411765,5516.410436719662,55.735472489595196,0.022133463569053137,0.0232522939990571,0.386361905837694,0.1005859375,0.064453125,0.0322265625,0.0078125,0.0107421875,0.00390625,0.0078125,0.0068359375,0.0009765625,0.0048828125,0.0029296875,0.001953125,0.0068359375,0.015625,0.009765625,0.0068359375,0.0078125,0.009765625,0.0068359375,0.0068359375,0.0126953125,0.017578125,0.01953125,0.0361328125,0.07421875,0.5244140625,2.806300819184154,33887.65360927582,0.3896484375,0
0.8449371936274511,0.8080958946078449,0.8481464460784294,0.10265660635737034,0.11459019758285985,0.10049522004232168,0.8045247395833334,0.057395067401960785,0.8526424632352941,0.8372089460784313,0.5222158394607843,0.4867264093137255,812.1578108740928,16.56693873569209,0.12379600765532828,0.042155295165842314,0.44455335911941385,0.09765625,0.0673828125,0.017578125,0.00390625,0.0,0.0029296875,0.0048828125,0.005859375,0.005859375,0.0048828125,0.0068359375,0.0107421875,0.0078125,0.017578125,0.0087890625,0.013671875,0.0078125,0.0068359375,0.00390625,0.0078125,0.0009765625,0.0048828125,0.0087890625,0.025390625,0.0458984375,0.611328125,2.4012288007713494,6054.686598777771,0.18359375,0
0.8766505821078416,0.8579235600490279,0.8889935661764617,0.01055192090246122,0.02107667476433395,0.012047082776158013,0.7586317274305555,0.03565027573529412,0.8890165441176471,0.8796262254901961,0.5133999693627451,0.48937270220588236,9.96223822840792,1.1933126300728416,0.6797913196331798,0.39423522535862976,0.7159595631532623,0.041015625,0.0263671875,0.0107421875,0.01171875,0.0146484375,0.001953125,0.0048828125,0.015625,0.01953125,0.025390625,0.0224609375,0.0224609375,0.025390625,0.0537109375,0.0107421875,0.041015625,0.0107421875,0.0439453125,0.0126953125,0.017578125,0.017578125,0.0302734375,0.017578125,0.0166015625,0.1328125,0.3525390625,3.6464540027775785,48.19046688079834,0.013671875,0
0.5762791053921581,0.44855621936274465,0.5564644607843133,0.303997844797476,0.31188130079615706,0.2830548489962839,0.8431640625,0.35466452205882354,0.5890012254901961,0.5076746323529412,0.5731311274509804,0.46183363970588237,6064.313345473586,56.63525949531843,0.029860917292282067,0.023586871293685484,0.5062714563667424,0.109375,0.0517578125,0.017578125,0.0205078125,0.013671875,0.005859375,0.0087890625,0.0078125,0.0029296875,0.0107421875,0.0087890625,0.005859375,0.005859375,0.017578125,0.005859375,0.0087890625,0.009765625,0.0146484375,0.005859375,0.0048828125,0.015625,0.01953125,0.0224609375,0.033203125,0.076171875,0.49609375,2.989250338508145,28287.925192832947,0.3857421875,0
0.463166360294118,0.34823835784313767,0.4832069546568633,0.27884467369127625,0.2795164857768919,0.24964310467220896,0.8078016493055555,0.41145067401960783,0.4961014093137255,0.4058057598039216,0.5775122549019608,0.44240579044117645,4592.309597749831,47.89349473205093,0.033251192026381805,0.024114255284701847,0.5425347989827723,0.0947265625,0.046875,0.0341796875,0.0205078125,0.01953125,0.0107421875,0.0087890625,0.0087890625,0.009765625,0.01171875,0.0068359375,0.0087890625,0.0068359375,0.0126953125,0.0107421875,0.0078125,0.0087890625,0.015625,0.0087890625,0.009765625,0.0107421875,0.01171875,0.0205078125,0.03515625,0.0703125,0.4892578125,3.0985754646870163,24508.757076263428,0.3681640625,0
0.2308095894607851,0.06720664828431447,0.41523437500000066,0.06470726304102675,0.04096063900300219,0.05647135447312655,0.744580078125,0.8459597120098039,0.415234375,0.17380131740196078,0.6527228860294118,0.3336703431372549,127.29809443288315,8.214961628512032,0.13496301325013887,0.042801672840055136,0.5187586208212774,0.1025390625,0.041015625,0.046875,0.025390625,0.015625,0.0126953125,0.0078125,0.0029296875,0.0029296875,0.0029296875,0.0048828125,0.00390625,0.001953125,0.0146484375,0.001953125,0.0078125,0.001953125,0.00390625,0.0029296875,0.009765625,0.005859375,0.0078125,0.025390625,0.0224609375,0.06640625,0.5576171875,2.6417226596851817,568.8499517440796,0.208984375,0
0.8490693933823629,0.8269301470588265,0.8619829963235344,0.011754383595197348,0.021456908154988425,0.013761729528998578,0.7611328125,0.04088541666666667,0.8621170343137254,0.8523207720588235,0.5155101102941176,0.48768382352941175,9.702832336108226,1.8499284599375665,0.5131070880060893,0.1854007480264539,0.7730686227743061,0.0732421875,0.037109375,0.0263671875,0.017578125,0.0185546875,0.013671875,0.005859375,0.005859375,0.0048828125,0.009765625,0.0087890625,0.0107421875,0.0166015625,0.02734375,0.0107421875,0.0146484375,0.001953125,0.0185546875,0.001953125,0.0068359375,0.0078125,0.01171875,0.0078125,0.013671875,0.09375,0.5341796875,2.867928216485674,58.87167263031006,0.0,0
0.6265395220588242,0.4001608455882356,0.5266735600490191,0.12408211894770806,0.11552819493512148,0.10769428765261492,0.9046332465277778,0.3717256433823529,0.6265395220588236,0.5019071691176471,0.6122740502450981,0.46979166666666666,794.71782323102,20.128251821020072,0.06398452943590402,0.02578715500831376,0.542709968234663,0.087890625,0.0380859375,0.041015625,0.0146484375,0.013671875,0.0078125,0.0068359375,0.009765625,0.0126953125,0.0107421875,0.0146484375,0.01171875,0.0126953125,0.0185546875,0.0146484375,0.0185546875,0.005859375,0.0048828125,0.0126953125,0.015625,0.01171875,0.0205078125,0.015625,0.0234375,0.05078125,0.5048828125,3.0988686715940106,5419.804775238037,0.3525390625,0
0.8741842830882349,0.852240349264717,0.8802198223039164,0.027227387371481605,0.03264667606224848,0.027594497055312323,0.7807725694444444,0.03267080269607843,0.8804610906862745,0.8755438112745098,0.5147863051470588,0.49094286151960786,72.57536908168579,2.1628593262226867,0.6979594786888408,0.32792411598079085,0.396150412048338,0.0361328125,0.0302734375,0.033203125,0.02734375,0.005859375,0.005859375,0.0107421875,0.0087890625,0.0048828125,0.005859375,0.013671875,0.013671875,0.009765625,0.0361328125,0.00390625,0.021484375,0.0048828125,0.0224609375,0.009765625,0.009765625,0.0068359375,0.015625,0.013671875,0.0322265625,0.068359375,0.548828125,2.904862254302327,495.5334310531616,0.021484375,0
0.4221507352941175,0.29756433823529477,0.44507889093137354,0.24429191691079802,0.24667705170955503,0.22339385373701826,0.808251953125,0.44514016544117646,0.45148973651960783,0.3595435049019608,0.5845013786764706,0.43679151348039214,3084.8024681322127,39.10433467742008,0.038406840332842605,0.024307974803676982,0.5979842112284423,0.0888671875,0.041015625,0.0439453125,0.0283203125,0.0234375,0.0166015625,0.0087890625,0.0107421875,0.005859375,0.0048828125,0.0107421875,0.0078125,0.0048828125,0.01171875,0.0078125,0.0126953125,0.0126953125,0.0087890625,0.0029296875,0.009765625,0.0126953125,0.0126953125,0.0166015625,0.0458984375,0.060546875,0.4892578125,3.093208969839855,15485.849544525146,0.365234375,0
0.7868183210784323,0.5348958333333329,0.7816061580882357,0.1649249529964864,0.19007923553953093,0.1486107281920828,0.8346896701388888,0.3557483149509804,0.8077933517156862,0.651187193627451,0.6385148590686275,0.41353400735294116,2745.39630755728,39.773795200312875,0.03271449759731549,0.024155445737285307,0.3260668607467825,0.1044921875,0.0771484375,0.021484375,0.013671875,0.001953125,0.001953125,0.001953125,0.005859375,0.0009765625,0.0009765625,0.001953125,0.005859375,0.001953125,0.0126953125,0.0009765625,0.0068359375,0.001953125,0.0,0.0009765625,0.0078125,0.0029296875,0.0078125,0.0107421875,0.0380859375,0.0625,0.6064453125,2.2613483424156713,15923.705550193787,0.357421875,0
0.6097234987745095,0.4388786764705879,0.5689529718137254,0.2511425487588124,0.27263547451953335,0.23732736776212202,0.8536783854166666,0.35982306985294116,0.6145526960784313,0.5175053615196078,0.5931832107843137,0.45769761029411765,5205.0403550989495,53.75385340790946,0.026125981620322335,0.02356384256293203,0.4311800848033049,0.0947265625,0.0634765625,0.0458984375,0.017578125,0.0087890625,0.005859375,0.0048828125,0.00390625,0.005859375,0.0,0.0048828125,0.0,0.0068359375,0.0078125,0.0068359375,0.005859375,0.00390625,0.013671875,0.0009765625,0.01171875,0.01953125,0.013671875,0.0205078125,0.025390625,0.083984375,0.5234375,2.7656763645105116,30867.701168060303,0.408203125,0
0.4836550245098039,0.30266544117647143,0.45327818627451044,0.22676308160448536,0.20511758848091682,0.19165806443746453,0.8536675347222222,0.46087239583333334,0.4964001225490196,0.38592601102941176,0.6040900735294118,0.4469171262254902,3202.9230944329374,42.09661160249814,0.028559380364041542,0.024020500463100038,0.42605156028923097,0.091796875,0.0478515625,0.0302734375,0.0322265625,0.0048828125,0.013671875,0.005859375,0.0048828125,0.0029296875,0.005859375,0.0048828125,0.0048828125,0.0087890625,0.015625,0.0126953125,0.0087890625,0.009765625,0.0244140625,0.0087890625,0.0078125,0.0126953125,0.0166015625,0.0185546875,0.0302734375,0.0595703125,0.515625,2.9619912724681003,20633.25494003296,0.3779296875,0
0.5049402573529409,0.36230468750000033,0.5010531556372559,0.2499674653938041,0.2568961598953327,0.23156564371921193,0.8379557291666667,0.3873965992647059,0.5182866115196079,0.4315333946078431,0.5869983149509804,0.4464001225490196,3494.4977237253497,43.85511511446495,0.025652065375770375,0.023705976284933317,0.5853862023945365,0.0927734375,0.044921875,0.0302734375,0.0205078125,0.009765625,0.0107421875,0.005859375,0.01171875,0.0048828125,0.005859375,0.0078125,0.0107421875,0.0068359375,0.0185546875,0.0126953125,0.0078125,0.013671875,0.015625,0.009765625,0.0078125,0.0126953125,0.0087890625,0.009765625,0.029296875,0.07421875,0.5166015625,2.9610971138472943,17425.163550376892,0.3876953125,0
